,NOM_CORE,NOM_INSTALACION,COD_DATOS_YMA,COD_INSTALACION,COD_ELEMENTO,COD_ALERTA_PRE,BIN_VIENTO,BIN_YAW,TIEMPO_TOTAL,POT_MEDIA,VEL_VIENTO_MEDIA,POT_STD,VEL_VIENTO_STD,RANKING,FEC_HORA_INI,FEC_HORA_FIN
335,,LAGOA II,31100825.0,2001.0,15787.0,62364522.0,"(3, 6]","(6, 10]",26110.0,389.26,5.24,186.79,427.04,2.0,2020-10-01,2020-11-01
336,,LAGOA II,31100824.0,2001.0,15787.0,62364522.0,"(3, 6]","(2, 6]",39780.0,376.61,5.29,173.4,409.81,4.0,2020-10-01,2020-11-01
337,,LAGOA II,31100823.0,2001.0,15787.0,62364522.0,"(3, 6]","(-2, 2]",42390.0,361.39,5.31,163.7,391.91,5.0,2020-10-01,2020-11-01
338,,LAGOA II,31100822.0,2001.0,15787.0,62364522.0,"(3, 6]","(-6, -2]",31470.0,351.57,5.3,162.59,382.54,7.0,2020-10-01,2020-11-01
339,,LAGOA II,31100821.0,2001.0,15787.0,62364522.0,"(3, 6]","(-10, -6]",21370.0,339.99,5.24,158.3,370.29,8.0,2020-10-01,2020-11-01
340,,LAGOA II,31100820.0,2001.0,15787.0,62364522.0,"(3, 6]","(-14, -10]",14430.0,330.03,5.2,156.3,360.48,9.0,2020-10-01,2020-11-01
341,,LAGOA II,31100819.0,2001.0,15787.0,62364522.0,"(3, 6]","(-18, -14]",8650.0,305.44,5.11,146.13,334.0,11.0,2020-10-01,2020-11-01
342,,LAGOA II,31100818.0,2001.0,15787.0,62364522.0,"(3, 6]","(-22, -18]",4750.0,293.72,5.15,138.24,319.97,12.0,2020-10-01,2020-11-01
343,,LAGOA II,31100817.0,2001.0,15787.0,62364522.0,"(3, 6]","(-26, -22]",2830.0,283.63,5.1,126.61,305.95,13.0,2020-10-01,2020-11-01
344,,LAGOA II,31100816.0,2001.0,15787.0,62364522.0,"(3, 6]","(-Infinito, -26]",3850.0,265.53,5.08,143.07,297.16,14.0,2020-10-01,2020-11-01
345,,LAGOA II,31100815.0,2001.0,15787.0,,"(-Infinito, 3]","(26, Infinito]",110.0,135.26,2.51,31.8,136.5,10.0,2020-10-01,2020-11-01
346,,LAGOA II,31100814.0,2001.0,15787.0,,"(-Infinito, 3]","(22, 26]",40.0,158.63,2.74,60.57,167.24,4.0,2020-10-01,2020-11-01
347,,LAGOA II,31100813.0,2001.0,15787.0,,"(-Infinito, 3]","(18, 22]",50.0,154.36,2.86,50.85,159.81,5.0,2020-10-01,2020-11-01
348,,LAGOA II,31100812.0,2001.0,15787.0,,"(-Infinito, 3]","(14, 18]",100.0,169.75,2.77,65.58,179.4,2.0,2020-10-01,2020-11-01
349,,LAGOA II,31100811.0,2001.0,15787.0,,"(-Infinito, 3]","(10, 14]",160.0,162.91,2.63,72.26,175.81,3.0,2020-10-01,2020-11-01
350,,LAGOA II,31100810.0,2001.0,15787.0,,"(-Infinito, 3]","(6, 10]",110.0,148.04,2.52,38.9,150.63,8.0,2020-10-01,2020-11-01
351,,LAGOA II,31100809.0,2001.0,15787.0,,"(-Infinito, 3]","(2, 6]",200.0,148.05,2.65,64.6,159.1,7.0,2020-10-01,2020-11-01
352,,LAGOA II,31100808.0,2001.0,15787.0,,"(-Infinito, 3]","(-2, 2]",180.0,140.55,2.58,30.82,141.37,9.0,2020-10-01,2020-11-01
353,,LAGOA II,31100807.0,2001.0,15787.0,,"(-Infinito, 3]","(-6, -2]",90.0,131.75,2.68,19.02,130.46,12.0,2020-10-01,2020-11-01
354,,LAGOA II,31100806.0,2001.0,15787.0,,"(-Infinito, 3]","(-10, -6]",110.0,153.92,2.79,43.25,157.2,6.0,2020-10-01,2020-11-01
355,,LAGOA II,31100805.0,2001.0,15787.0,,"(-Infinito, 3]","(-14, -10]",50.0,132.63,2.96,23.92,131.86,11.0,2020-10-01,2020-11-01
356,,LAGOA II,31100804.0,2001.0,15787.0,,"(-Infinito, 3]","(-18, -14]",40.0,126.74,2.39,19.43,125.86,13.0,2020-10-01,2020-11-01
357,,LAGOA II,31100803.0,2001.0,15787.0,,"(-Infinito, 3]","(-22, -18]",20.0,116.73,2.81,0.42,113.92,14.0,2020-10-01,2020-11-01
358,,LAGOA II,31100802.0,2001.0,15787.0,,"(-Infinito, 3]","(-26, -22]",10.0,116.7,2.91,0.0,113.79,15.0,2020-10-01,2020-11-01
359,,LAGOA II,31100801.0,2001.0,15787.0,,"(-Infinito, 3]","(-Infinito, -26]",70.0,253.35,2.49,152.49,293.58,1.0,2020-10-01,2020-11-01
360,,LAGOA II,31100935.0,2001.0,15788.0,62364523.0,"(6, 9]","(26, Infinito]",8990.0,794.97,7.35,392.56,880.03,12.0,2020-10-01,2020-11-01
361,,LAGOA II,31100934.0,2001.0,15788.0,62364523.0,"(6, 9]","(22, 26]",6260.0,933.07,7.38,422.9,1017.72,9.0,2020-10-01,2020-11-01
362,,LAGOA II,31100933.0,2001.0,15788.0,62364523.0,"(6, 9]","(18, 22]",10600.0,983.52,7.4,411.92,1059.48,8.0,2020-10-01,2020-11-01
363,,LAGOA II,31100932.0,2001.0,15788.0,62364523.0,"(6, 9]","(14, 18]",22090.0,1075.9,7.45,428.83,1151.29,6.0,2020-10-01,2020-11-01
364,,LAGOA II,31100931.0,2001.0,15788.0,62364523.0,"(6, 9]","(10, 14]",47270.0,1155.78,7.5,432.28,1226.95,4.0,2020-10-01,2020-11-01
365,,LAGOA II,31100930.0,2001.0,15788.0,62364523.0,"(6, 9]","(6, 10]",91330.0,1208.43,7.58,431.27,1275.95,1.0,2020-10-01,2020-11-01
366,,LAGOA II,31100929.0,2001.0,15788.0,62364523.0,"(6, 9]","(2, 6]",165830.0,1204.89,7.63,417.87,1268.09,2.0,2020-10-01,2020-11-01
367,,LAGOA II,31100928.0,2001.0,15788.0,62364523.0,"(6, 9]","(-2, 2]",213100.0,1156.08,7.69,405.93,1218.02,3.0,2020-10-01,2020-11-01
368,,LAGOA II,31100927.0,2001.0,15788.0,62364523.0,"(6, 9]","(-6, -2]",182160.0,1090.08,7.7,402.53,1154.81,5.0,2020-10-01,2020-11-01
369,,LAGOA II,31100926.0,2001.0,15788.0,62364523.0,"(6, 9]","(-10, -6]",99870.0,992.03,7.67,384.31,1056.72,7.0,2020-10-01,2020-11-01
370,,LAGOA II,31100925.0,2001.0,15788.0,62364523.0,"(6, 9]","(-14, -10]",43210.0,897.55,7.54,366.58,962.55,10.0,2020-10-01,2020-11-01
371,,LAGOA II,31100924.0,2001.0,15788.0,62364523.0,"(6, 9]","(-18, -14]",18750.0,811.21,7.43,343.68,874.18,11.0,2020-10-01,2020-11-01
372,,LAGOA II,31100923.0,2001.0,15788.0,62364523.0,"(6, 9]","(-22, -18]",8810.0,731.66,7.36,315.84,790.17,13.0,2020-10-01,2020-11-01
373,,LAGOA II,31100922.0,2001.0,15788.0,62364523.0,"(6, 9]","(-26, -22]",3770.0,680.93,7.37,300.66,737.62,14.0,2020-10-01,2020-11-01
374,,LAGOA II,31100921.0,2001.0,15788.0,62364523.0,"(6, 9]","(-Infinito, -26]",5140.0,507.36,7.24,251.88,559.97,15.0,2020-10-01,2020-11-01
375,,LAGOA II,31100920.0,2001.0,15788.0,62364523.0,"(3, 6]","(26, Infinito]",7420.0,320.74,5.08,178.04,362.41,10.0,2020-10-01,2020-11-01
376,,LAGOA II,31100919.0,2001.0,15788.0,62364523.0,"(3, 6]","(22, 26]",4010.0,372.5,5.11,208.7,422.53,8.0,2020-10-01,2020-11-01
377,,LAGOA II,31100918.0,2001.0,15788.0,62364523.0,"(3, 6]","(18, 22]",6620.0,400.75,5.13,217.11,451.28,5.0,2020-10-01,2020-11-01
378,,LAGOA II,31100917.0,2001.0,15788.0,62364523.0,"(3, 6]","(14, 18]",10750.0,412.03,5.1,221.63,463.37,2.0,2020-10-01,2020-11-01
379,,LAGOA II,31100916.0,2001.0,15788.0,62364523.0,"(3, 6]","(10, 14]",19110.0,425.13,5.14,225.57,476.73,1.0,2020-10-01,2020-11-01
380,,LAGOA II,31100915.0,2001.0,15788.0,62364523.0,"(3, 6]","(6, 10]",32130.0,408.75,5.14,212.16,455.98,3.0,2020-10-01,2020-11-01
381,,LAGOA II,31100914.0,2001.0,15788.0,62364523.0,"(3, 6]","(2, 6]",46000.0,403.38,5.19,201.57,446.3,4.0,2020-10-01,2020-11-01
382,,LAGOA II,31100913.0,2001.0,15788.0,62364523.0,"(3, 6]","(-2, 2]",54030.0,388.42,5.24,182.46,424.41,6.0,2020-10-01,2020-11-01
383,,LAGOA II,31100912.0,2001.0,15788.0,62364523.0,"(3, 6]","(-6, -2]",44300.0,378.9,5.24,175.12,412.66,7.0,2020-10-01,2020-11-01
384,,LAGOA II,31100911.0,2001.0,15788.0,62364523.0,"(3, 6]","(-10, -6]",122730.0,313.67,5.12,82.22,319.31,12.0,2020-10-01,2020-11-01
385,,LAGOA II,31100910.0,2001.0,15788.0,62364523.0,"(3, 6]","(-14, -10]",15670.0,335.94,5.13,167.92,370.99,9.0,2020-10-01,2020-11-01
386,,LAGOA II,31100909.0,2001.0,15788.0,62364523.0,"(3, 6]","(-18, -14]",10020.0,318.1,5.11,151.35,347.67,11.0,2020-10-01,2020-11-01
387,,LAGOA II,31100908.0,2001.0,15788.0,62364523.0,"(3, 6]","(-22, -18]",5960.0,292.74,5.06,133.21,317.03,13.0,2020-10-01,2020-11-01
388,,LAGOA II,31100907.0,2001.0,15788.0,62364523.0,"(3, 6]","(-26, -22]",2570.0,280.71,5.04,143.07,310.59,14.0,2020-10-01,2020-11-01
389,,LAGOA II,31100906.0,2001.0,15788.0,62364523.0,"(3, 6]","(-Infinito, -26]",3250.0,259.23,4.98,127.98,284.64,15.0,2020-10-01,2020-11-01
390,,LAGOA II,31100905.0,2001.0,15788.0,,"(-Infinito, 3]","(26, Infinito]",80.0,164.05,2.63,66.21,174.47,5.0,2020-10-01,2020-11-01
391,,LAGOA II,31100904.0,2001.0,15788.0,,"(-Infinito, 3]","(22, 26]",40.0,245.55,2.85,180.25,302.31,1.0,2020-10-01,2020-11-01
392,,LAGOA II,31100903.0,2001.0,15788.0,,"(-Infinito, 3]","(18, 22]",80.0,142.88,2.65,28.33,143.06,10.0,2020-10-01,2020-11-01
393,,LAGOA II,31100902.0,2001.0,15788.0,,"(-Infinito, 3]","(14, 18]",130.0,155.76,2.76,27.31,155.43,6.0,2020-10-01,2020-11-01
394,,LAGOA II,31100901.0,2001.0,15788.0,,"(-Infinito, 3]","(10, 14]",100.0,195.42,2.53,91.92,213.67,3.0,2020-10-01,2020-11-01
395,,LAGOA II,31100900.0,2001.0,15788.0,,"(-Infinito, 3]","(6, 10]",150.0,145.72,2.51,42.93,149.5,9.0,2020-10-01,2020-11-01
396,,LAGOA II,31100899.0,2001.0,15788.0,,"(-Infinito, 3]","(2, 6]",200.0,142.69,2.66,37.64,145.0,11.0,2020-10-01,2020-11-01
397,,LAGOA II,31100898.0,2001.0,15788.0,,"(-Infinito, 3]","(-2, 2]",210.0,147.84,2.72,37.68,149.93,7.0,2020-10-01,2020-11-01
398,,LAGOA II,31100897.0,2001.0,15788.0,,"(-Infinito, 3]","(-6, -2]",170.0,146.34,2.78,46.29,150.85,8.0,2020-10-01,2020-11-01
399,,LAGOA II,31100896.0,2001.0,15788.0,,"(-Infinito, 3]","(-10, -6]",140.0,142.1,2.57,35.11,143.87,12.0,2020-10-01,2020-11-01
400,,LAGOA II,31100895.0,2001.0,15788.0,,"(-Infinito, 3]","(-14, -10]",70.0,184.57,2.77,87.41,201.72,4.0,2020-10-01,2020-11-01
401,,LAGOA II,31100894.0,2001.0,15788.0,,"(-Infinito, 3]","(-18, -14]",80.0,130.1,2.65,22.56,129.44,15.0,2020-10-01,2020-11-01
402,,LAGOA II,31100893.0,2001.0,15788.0,,"(-Infinito, 3]","(-22, -18]",40.0,134.85,2.73,7.76,132.35,14.0,2020-10-01,2020-11-01
403,,LAGOA II,31100892.0,2001.0,15788.0,,"(-Infinito, 3]","(-26, -22]",20.0,140.32,2.89,4.55,137.51,13.0,2020-10-01,2020-11-01
404,,LAGOA II,31100891.0,2001.0,15788.0,,"(-Infinito, 3]","(-Infinito, -26]",50.0,212.79,2.76,93.87,230.06,2.0,2020-10-01,2020-11-01
405,,LAGOA II,31100980.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(26, Infinito]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
406,,LAGOA II,31100979.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(22, 26]",10.0,2097.77,15.67,0.0,2082.1,12.0,2020-10-01,2020-11-01
407,,LAGOA II,31100978.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(18, 22]",90.0,2099.08,16.11,4.64,2082.97,11.0,2020-10-01,2020-11-01
408,,LAGOA II,31100977.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(14, 18]",270.0,2102.59,15.96,13.61,2086.67,1.0,2020-10-01,2020-11-01
409,,LAGOA II,31100976.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(10, 14]",790.0,2101.3,15.9,9.31,2085.42,7.0,2020-10-01,2020-11-01
410,,LAGOA II,31100975.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(6, 10]",2950.0,2102.45,15.98,7.86,2086.49,2.0,2020-10-01,2020-11-01
411,,LAGOA II,31100974.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(2, 6]",6440.0,2101.43,15.87,5.1,2085.56,5.0,2020-10-01,2020-11-01
412,,LAGOA II,31100973.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(-2, 2]",7720.0,2102.02,15.78,6.65,2086.25,3.0,2020-10-01,2020-11-01
413,,LAGOA II,31100972.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(-6, -2]",6470.0,2101.64,15.78,6.12,2085.87,4.0,2020-10-01,2020-11-01
414,,LAGOA II,31100971.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(-10, -6]",3720.0,2101.03,15.87,4.36,2085.16,8.0,2020-10-01,2020-11-01
415,,LAGOA II,31100970.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(-14, -10]",1490.0,2100.93,15.87,5.57,2085.07,9.0,2020-10-01,2020-11-01
416,,LAGOA II,31100969.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(-18, -14]",190.0,2101.42,15.83,3.13,2085.59,6.0,2020-10-01,2020-11-01
417,,LAGOA II,31100968.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(-22, -18]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
418,,LAGOA II,31100967.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(-26, -22]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
419,,LAGOA II,31100966.0,2001.0,15788.0,62364523.0,"(15, Infinito]","(-Infinito, -26]",10.0,2099.69,15.03,0.0,2084.66,10.0,2020-10-01,2020-11-01
420,,LAGOA II,31100965.0,2001.0,15788.0,62364523.0,"(12, 15]","(26, Infinito]",210.0,1887.04,12.55,563.94,1957.48,14.0,2020-10-01,2020-11-01
421,,LAGOA II,31100964.0,2001.0,15788.0,62364523.0,"(12, 15]","(22, 26]",380.0,2085.3,12.65,144.85,2077.7,10.0,2020-10-01,2020-11-01
422,,LAGOA II,31100963.0,2001.0,15788.0,62364523.0,"(12, 15]","(18, 22]",1290.0,2092.88,13.01,176.05,2087.31,8.0,2020-10-01,2020-11-01
423,,LAGOA II,31100962.0,2001.0,15788.0,62364523.0,"(12, 15]","(14, 18]",3280.0,2103.08,13.09,112.25,2093.0,6.0,2020-10-01,2020-11-01
424,,LAGOA II,31100961.0,2001.0,15788.0,62364523.0,"(12, 15]","(10, 14]",9040.0,2106.37,13.13,33.87,2093.52,3.0,2020-10-01,2020-11-01
425,,LAGOA II,31100960.0,2001.0,15788.0,62364523.0,"(12, 15]","(6, 10]",22020.0,2106.36,13.14,44.75,2093.7,4.0,2020-10-01,2020-11-01
426,,LAGOA II,31100959.0,2001.0,15788.0,62364523.0,"(12, 15]","(2, 6]",40490.0,2107.05,13.16,33.55,2094.16,1.0,2020-10-01,2020-11-01
427,,LAGOA II,31100958.0,2001.0,15788.0,62364523.0,"(12, 15]","(-2, 2]",63720.0,2106.9,13.15,25.45,2093.91,2.0,2020-10-01,2020-11-01
428,,LAGOA II,31100957.0,2001.0,15788.0,62364523.0,"(12, 15]","(-6, -2]",68490.0,2106.05,13.06,38.82,2093.35,5.0,2020-10-01,2020-11-01
429,,LAGOA II,31100956.0,2001.0,15788.0,62364523.0,"(12, 15]","(-10, -6]",42700.0,2102.64,13.03,70.41,2090.8,7.0,2020-10-01,2020-11-01
430,,LAGOA II,31100955.0,2001.0,15788.0,62364523.0,"(12, 15]","(-14, -10]",13620.0,2092.18,13.02,99.97,2081.56,9.0,2020-10-01,2020-11-01
431,,LAGOA II,31100954.0,2001.0,15788.0,62364523.0,"(12, 15]","(-18, -14]",3150.0,2063.19,12.88,142.5,2055.26,11.0,2020-10-01,2020-11-01
432,,LAGOA II,31100953.0,2001.0,15788.0,62364523.0,"(12, 15]","(-22, -18]",870.0,1981.61,12.79,201.01,1979.05,12.0,2020-10-01,2020-11-01
433,,LAGOA II,31100952.0,2001.0,15788.0,62364523.0,"(12, 15]","(-26, -22]",300.0,1913.35,12.67,236.74,1915.37,13.0,2020-10-01,2020-11-01
434,,LAGOA II,31100951.0,2001.0,15788.0,62364523.0,"(12, 15]","(-Infinito, -26]",310.0,1840.62,12.77,192.04,1837.91,15.0,2020-10-01,2020-11-01
435,,LAGOA II,31100950.0,2001.0,15788.0,62364523.0,"(9, 12]","(26, Infinito]",2530.0,1559.84,10.01,419.59,1605.62,12.0,2020-10-01,2020-11-01
436,,LAGOA II,31100949.0,2001.0,15788.0,62364523.0,"(9, 12]","(22, 26]",2570.0,1739.92,10.1,352.41,1765.35,10.0,2020-10-01,2020-11-01
437,,LAGOA II,31100948.0,2001.0,15788.0,62364523.0,"(9, 12]","(18, 22]",5340.0,1847.58,10.16,320.52,1865.16,8.0,2020-10-01,2020-11-01
438,,LAGOA II,31100947.0,2001.0,15788.0,62364523.0,"(9, 12]","(14, 18]",12770.0,1913.92,10.24,282.9,1924.58,6.0,2020-10-01,2020-11-01
439,,LAGOA II,31100946.0,2001.0,15788.0,62364523.0,"(9, 12]","(10, 14]",29910.0,1969.98,10.29,241.53,1974.52,3.0,2020-10-01,2020-11-01
440,,LAGOA II,31100945.0,2001.0,15788.0,62364523.0,"(9, 12]","(6, 10]",67040.0,1995.0,10.27,215.92,1996.44,1.0,2020-10-01,2020-11-01
441,,LAGOA II,31100944.0,2001.0,15788.0,62364523.0,"(9, 12]","(2, 6]",137570.0,1990.05,10.24,210.74,1991.0,2.0,2020-10-01,2020-11-01
442,,LAGOA II,31100943.0,2001.0,15788.0,62364523.0,"(9, 12]","(-2, 2]",220240.0,1964.85,10.28,234.7,1968.61,4.0,2020-10-01,2020-11-01
443,,LAGOA II,31100942.0,2001.0,15788.0,62364523.0,"(9, 12]","(-6, -2]",234110.0,1925.37,10.37,266.78,1933.49,5.0,2020-10-01,2020-11-01
444,,LAGOA II,31100941.0,2001.0,15788.0,62364523.0,"(9, 12]","(-10, -6]",135620.0,1866.21,10.43,297.3,1879.44,7.0,2020-10-01,2020-11-01
445,,LAGOA II,31100940.0,2001.0,15788.0,62364523.0,"(9, 12]","(-14, -10]",43160.0,1754.52,10.4,353.41,1779.57,9.0,2020-10-01,2020-11-01
446,,LAGOA II,31100939.0,2001.0,15788.0,62364523.0,"(9, 12]","(-18, -14]",11880.0,1637.18,10.33,365.31,1667.35,11.0,2020-10-01,2020-11-01
447,,LAGOA II,31100938.0,2001.0,15788.0,62364523.0,"(9, 12]","(-22, -18]",3900.0,1505.94,10.28,380.67,1543.35,13.0,2020-10-01,2020-11-01
448,,LAGOA II,31100937.0,2001.0,15788.0,62364523.0,"(9, 12]","(-26, -22]",1970.0,1419.93,10.26,393.93,1463.67,14.0,2020-10-01,2020-11-01
449,,LAGOA II,31100936.0,2001.0,15788.0,62364523.0,"(9, 12]","(-Infinito, -26]",1560.0,1120.77,10.18,401.82,1181.05,15.0,2020-10-01,2020-11-01
450,,LAGOA II,31101070.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(26, Infinito]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
451,,LAGOA II,31101069.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(22, 26]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
452,,LAGOA II,31101068.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(18, 22]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
453,,LAGOA II,31101067.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(14, 18]",10.0,2000.29,15.75,0.0,1984.54,8.0,2020-10-01,2020-11-01
454,,LAGOA II,31101066.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(10, 14]",140.0,1997.8,15.61,5.16,1982.2,9.0,2020-10-01,2020-11-01
455,,LAGOA II,31101065.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(6, 10]",310.0,2001.08,15.31,13.22,1985.82,7.0,2020-10-01,2020-11-01
456,,LAGOA II,31101064.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(2, 6]",650.0,2005.4,15.49,18.11,1989.99,2.0,2020-10-01,2020-11-01
457,,LAGOA II,31101063.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(-2, 2]",1370.0,2003.89,15.52,15.28,1988.43,4.0,2020-10-01,2020-11-01
458,,LAGOA II,31101062.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(-6, -2]",1330.0,2003.43,15.64,15.05,1987.85,5.0,2020-10-01,2020-11-01
459,,LAGOA II,31101061.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(-10, -6]",630.0,2003.2,15.8,10.73,1987.43,6.0,2020-10-01,2020-11-01
460,,LAGOA II,31101060.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(-14, -10]",160.0,2009.08,15.75,17.07,1993.4,1.0,2020-10-01,2020-11-01
461,,LAGOA II,31101059.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(-18, -14]",10.0,2004.65,15.31,0.0,1989.34,3.0,2020-10-01,2020-11-01
462,,LAGOA II,31101058.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(-22, -18]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
463,,LAGOA II,31101057.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(-26, -22]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
464,,LAGOA II,31101056.0,2001.0,15789.0,62364524.0,"(15, Infinito]","(-Infinito, -26]",0.0,0.0,0.0,0.0,0.0,,2020-10-01,2020-11-01
465,,LAGOA II,31101055.0,2001.0,15789.0,62364524.0,"(12, 15]","(26, Infinito]",170.0,1850.9,12.6,223.35,1851.82,13.0,2020-10-01,2020-11-01
466,,LAGOA II,31101054.0,2001.0,15789.0,62364524.0,"(12, 15]","(22, 26]",140.0,1914.35,12.55,137.31,1906.76,11.0,2020-10-01,2020-11-01
467,,LAGOA II,31101053.0,2001.0,15789.0,62364524.0,"(12, 15]","(18, 22]",300.0,1973.52,12.71,109.86,1963.89,8.0,2020-10-01,2020-11-01
468,,LAGOA II,31101052.0,2001.0,15789.0,62364524.0,"(12, 15]","(14, 18]",930.0,1978.25,12.84,139.44,1970.35,7.0,2020-10-01,2020-11-01
469,,LAGOA II,31101051.0,2001.0,15789.0,62364524.0,"(12, 15]","(10, 14]",2930.0,2002.26,12.98,90.76,1991.35,5.0,2020-10-01,2020-11-01
470,,LAGOA II,31101050.0,2001.0,15789.0,62364524.0,"(12, 15]","(6, 10]",7780.0,2009.23,13.01,34.64,1996.52,2.0,2020-10-01,2020-11-01
471,,LAGOA II,31101049.0,2001.0,15789.0,62364524.0,"(12, 15]","(2, 6]",16570.0,2009.53,13.07,44.64,1996.95,1.0,2020-10-01,2020-11-01
472,,LAGOA II,31101048.0,2001.0,15789.0,62364524.0,"(12, 15]","(-2, 2]",24800.0,2005.57,13.06,70.24,1993.75,4.0,2020-10-01,2020-11-01
473,,LAGOA II,31101047.0,2001.0,15789.0,62364524.0,"(12, 15]","(-6, -2]",23370.0,2007.95,13.03,56.1,1995.71,3.0,2020-10-01,2020-11-01
474,,LAGOA II,31101046.0,2001.0,15789.0,62364524.0,"(12, 15]","(-10, -6]",12810.0,1997.97,12.95,96.8,1987.38,6.0,2020-10-01,2020-11-01
475,,LAGOA II,31101045.0,2001.0,15789.0,62364524.0,"(12, 15]","(-14, -10]",4260.0,1958.41,12.82,201.79,1956.02,9.0,2020-10-01,2020-11-01
476,,LAGOA II,31101044.0,2001.0,15789.0,62364524.0,"(12, 15]","(-18, -14]",1110.0,1930.97,12.9,220.73,1930.73,10.0,2020-10-01,2020-11-01
477,,LAGOA II,31101043.0,2001.0,15789.0,62364524.0,"(12, 15]","(-22, -18]",330.0,1858.38,12.74,279.18,1866.64,12.0,2020-10-01,2020-11-01
478,,LAGOA II,31101042.0,2001.0,15789.0,62364524.0,"(12, 15]","(-26, -22]",70.0,1704.83,12.53,298.53,1718.43,15.0,2020-10-01,2020-11-01
479,,LAGOA II,31101041.0,2001.0,15789.0,62364524.0,"(12, 15]","(-Infinito, -26]",30.0,1705.0,12.69,270.97,1713.86,14.0,2020-10-01,2020-11-01
480,,LAGOA II,31101040.0,2001.0,15789.0,62364524.0,"(9, 12]","(26, Infinito]",2000.0,1404.91,10.01,446.12,1464.5,12.0,2020-10-01,2020-11-01
481,,LAGOA II,31101039.0,2001.0,15789.0,62364524.0,"(9, 12]","(22, 26]",1700.0,1532.87,10.0,413.56,1578.03,10.0,2020-10-01,2020-11-01
482,,LAGOA II,31101038.0,2001.0,15789.0,62364524.0,"(9, 12]","(18, 22]",2980.0,1616.89,10.01,390.95,1653.76,8.0,2020-10-01,2020-11-01
483,,LAGOA II,31101037.0,2001.0,15789.0,62364524.0,"(9, 12]","(14, 18]",6630.0,1747.49,10.04,332.98,1769.07,6.0,2020-10-01,2020-11-01
484,,LAGOA II,31101036.0,2001.0,15789.0,62364524.0,"(9, 12]","(10, 14]",16030.0,1793.68,10.11,312.8,1810.79,4.0,2020-10-01,2020-11-01
485,,LAGOA II,31101035.0,2001.0,15789.0,62364524.0,"(9, 12]","(6, 10]",36160.0,1827.25,10.14,290.17,1840.12,1.0,2020-10-01,2020-11-01
486,,LAGOA II,31101034.0,2001.0,15789.0,62364524.0,"(9, 12]","(2, 6]",71460.0,1825.33,10.13,279.55,1836.6,2.0,2020-10-01,2020-11-01
487,,LAGOA II,31101033.0,2001.0,15789.0,62364524.0,"(9, 12]","(-2, 2]",111060.0,1805.96,10.14,288.25,1818.81,3.0,2020-10-01,2020-11-01
488,,LAGOA II,31101032.0,2001.0,15789.0,62364524.0,"(9, 12]","(-6, -2]",115620.0,1766.15,10.17,312.63,1783.59,5.0,2020-10-01,2020-11-01
489,,LAGOA II,31101031.0,2001.0,15789.0,62364524.0,"(9, 12]","(-10, -6]",77140.0,1696.47,10.17,330.77,1718.43,7.0,2020-10-01,2020-11-01
490,,LAGOA II,31101030.0,2001.0,15789.0,62364524.0,"(9, 12]","(-14, -10]",31650.0,1598.89,10.16,359.82,1628.96,9.0,2020-10-01,2020-11-01
491,,LAGOA II,31101029.0,2001.0,15789.0,62364524.0,"(9, 12]","(-18, -14]",9310.0,1476.93,10.21,394.12,1518.75,11.0,2020-10-01,2020-11-01
